"±âÁØ_³¯Â¥","ÇàÁ¤µ¿_ID","ÁöÇÏÃ¶_½Â°´_¼ö","ÁöÇÏÃ¶_½Â°´_¼ö_00½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_01½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_02½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_03½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_04½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_05½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_06½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_07½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_08½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_09½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_10½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_11½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_12½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_13½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_14½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_15½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_16½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_17½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_18½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_19½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_20½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_21½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_22½Ã","ÁöÇÏÃ¶_½Â°´_¼ö_23½Ã"
"20260323","11060810","43540","47","0","0","0","34","641","1020","2567","3804","2211","2025","2235","2538","2844","2928","3040","3375","4207","4786","1975","1272","1037","699","255"
"20260323","11060800","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11060730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11060720","22818","29","0","0","0","20","304","737","2123","2740","1349","925","887","959","1068","1063","1286","1769","1936","1803","934","782","1137","675","292"
"20260323","11060710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050670","11611","45","0","0","0","0","194","431","1078","1361","885","440","379","345","396","386","466","546","657","858","796","728","727","578","315"
"20260323","11050660","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050630","12637","15","0","0","0","0","188","598","1511","1525","807","543","513","535","594","590","775","821","883","1146","516","384","348","269","76"
"20260323","11050620","28511","28","0","0","0","1","381","1019","3071","4755","3216","2252","1644","1399","1237","1072","1220","1252","1417","1870","881","716","535","358","187"
"20260323","11050610","16588","17","0","0","0","0","351","808","1958","2568","1224","730","654","715","807","893","1001","985","957","1048","618","459","458","219","118"
"20260323","11050600","30813","44","0","0","0","1","535","1205","3711","5864","3191","1618","1164","1240","1165","1153","1259","1579","1529","2042","1016","822","774","602","299"
"20260323","11050590","51475","195","0","0","0","7","677","1493","4090","6064","3243","1913","1850","1920","2208","2333","2418","3459","4618","5240","2772","2306","2086","1726","857"
"20260323","11050580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050570","12500","15","0","0","0","0","237","565","1395","1959","1023","647","523","553","507","559","502","806","881","1032","496","292","236","222","50"
"20260323","11050560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11050530","56897","455","0","0","0","7","641","1142","3198","5098","3286","2099","1978","2254","2500","2686","3076","3576","4583","5053","3439","3602","3375","3044","1805"
"20260323","11040730","10351","14","0","0","0","9","112","395","1165","1518","952","567","451","506","459","457","499","552","638","659","473","340","316","187","82"
"20260323","11040720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11040710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11040700","43325","60","0","0","0","3","730","1831","6171","7811","3466","1812","1488","1739","1539","1625","1529","2050","2946","4059","1765","1057","829","537","278"
"20260323","11040690","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11040680","56515","104","0","0","0","4","171","337","1017","1215","938","864","1109","1406","1860","2388","3163","4427","7024","11989","6919","4856","3727","2225","772"
"20260323","11040670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11040660","27768","59","0","0","0","0","148","384","991","1291","774","541","673","815","868","1195","1482","1741","3376","5987","3035","1736","1658","723","291"
"20260323","11040650","8668","4","0","0","0","4","82","202","494","738","410","207","202","286","348","335","447","597","1088","1422","830","424","317","180","51"
"20260323","11040620","9063","16","0","0","0","2","168","480","1414","1682","952","516","441","429","350","306","348","337","401","392","321","214","147","110","37"
"20260323","11040590","7261","11","0","0","0","1","120","334","1011","1294","632","360","320","287","267","271","300","534","369","406","267","191","147","103","36"
"20260323","11040580","1244","0","0","0","0","1","36","76","236","218","107","76","50","40","57","36","73","55","48","55","39","12","17","11","1"
"20260323","11040570","8938","12","0","0","0","1","161","530","1609","1917","835","501","405","365","333","282","292","310","344","375","218","173","115","116","44"
"20260323","11040560","34056","192","0","0","0","48","403","814","2494","4190","2146","1276","1245","1374","1385","1417","1756","2130","2539","2913","1812","1700","1770","1582","870"
"20260323","11040550","23607","91","0","0","0","1","133","262","638","1021","589","545","815","1033","1372","1407","2021","2755","3269","2942","1386","1120","1169","693","345"
"20260323","11040540","6883","13","0","0","0","0","81","289","792","948","452","287","297","362","328","330","388","453","450","500","313","243","197","121","39"
"20260323","11040520","16008","17","0","0","0","0","256","630","2102","3101","1541","832","644","694","618","529","613","723","842","1035","719","408","409","204","91"
"20260323","11030740","10588","6","0","0","0","3","28","85","260","345","326","273","286","339","376","445","737","1057","1515","1814","1001","724","603","281","84"
"20260323","11030730","71940","139","0","0","0","7","323","953","3143","4104","3617","2132","3086","2929","3167","3095","4186","5270","8073","10437","5123","4267","3861","2708","1320"
"20260323","11030720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030690","1453","1","0","0","0","3","22","47","120","124","107","49","42","57","64","70","47","138","196","187","61","49","42","24","3"
"20260323","11030660","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030650","11461","72","0","0","0","0","171","216","328","387","393","317","356","373","375","430","664","1259","1321","1402","1054","732","652","582","377"
"20260323","11030640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030630","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030580","11651","17","0","0","0","0","111","301","1058","1609","845","430","397","466","494","454","644","807","981","1505","600","362","267","208","95"
"20260323","11030570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11030530","24509","47","0","0","0","0","158","477","1337","1975","1125","799","821","867","1024","1047","1555","1910","2450","3437","1589","1263","1343","956","329"
"20260323","11030520","5316","19","0","0","0","2","38","56","204","352","264","171","191","191","188","246","226","439","540","761","397","367","364","209","91"
"20260323","11030510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11020730","8194","20","0","0","0","1","103","233","609","827","450","324","329","286","273","304","325","539","620","1197","728","362","305","246","113"
"20260323","11020720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11020710","20767","39","0","0","0","4","325","588","1738","2306","1454","1021","938","949","883","1049","1038","1157","1495","2169","1180","876","756","541","261"
"20260323","11020700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11020690","25386","101","0","0","0","4","412","715","1857","3155","1695","1029","1042","1172","1038","1017","1452","1543","1826","2420","1397","1188","1048","816","459"
"20260323","11020680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11020670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11020650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11020600","68127","218","0","0","0","1","110","310","894","1666","2129","2321","2483","2383","2582","3150","3580","4668","10065","14517","5932","3902","3536","2546","1134"
"20260323","11020590","41162","222","0","0","0","21","374","393","724","1331","1484","1643","1635","1602","1735","2053","2679","3341","4857","6195","3468","2615","2196","1667","927"
"20260323","11020580","13462","31","0","0","0","0","43","142","234","359","364","335","412","390","832","793","753","1173","2016","1959","898","1002","1141","430","155"
"20260323","11020570","38981","149","0","0","0","1","90","208","557","897","1085","1241","1230","1164","1516","1905","2211","2847","5007","7773","3469","2649","2354","1771","857"
"20260323","11020550","100313","306","0","0","0","7","159","328","798","1643","2571","2714","3102","3213","3715","4484","5755","7589","11565","19034","9827","8563","6821","5867","2252"
"20260323","11020540","182360","391","3","0","0","61","900","2552","8872","12291","7897","6545","7510","8190","8288","7892","10740","12562","20466","27985","14190","9559","8017","5057","2392"
"20260323","11020520","59744","67","0","0","0","7","89","227","496","756","972","1335","1572","1562","1916","2508","3202","4233","8840","15491","5700","4439","3748","1960","624"
"20260323","11010730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010710","19810","37","0","0","0","12","302","385","875","1351","973","804","996","1108","1450","1484","1676","1873","1916","1835","996","653","549","392","143"
"20260323","11010700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010690","4372","5","0","0","0","0","104","239","752","775","387","186","147","136","142","152","140","336","236","205","151","136","83","44","16"
"20260323","11010680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010640","36967","160","1","0","0","0","113","326","763","977","1066","1401","1603","1568","1631","2204","3048","3358","4104","4714","2496","2218","2504","1814","898"
"20260323","11010630","62444","142","0","0","0","43","670","604","1214","1716","1967","2297","3042","3480","3995","4852","5226","6192","7920","7486","4005","2929","2488","1484","692"
"20260323","11010610","129855","247","0","0","0","10","361","536","1061","1676","2112","2853","4154","5196","6043","7607","9106","11446","18767","23951","10966","8434","8131","5231","1967"
"20260323","11010600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260323","11010530","67994","86","0","0","0","0","152","433","998","1473","1251","1264","1836","2276","2866","3597","4383","5526","9563","15416","5605","4360","3945","2267","697"
"20260322","11250770","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250760","7701","0","0","0","0","0","137","191","312","493","684","825","657","741","627","553","581","492","405","325","237","191","126","80","44"
"20260322","11250750","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250740","5912","2","0","0","0","0","103","132","187","316","411","452","460","541","506","427","410","416","342","342","270","225","175","148","47"
"20260322","11250730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250710","5849","0","0","0","0","0","70","130","186","359","494","460","513","614","497","492","450","375","331","247","226","181","114","91","19"
"20260322","11250700","11456","0","0","0","0","0","110","165","310","560","836","889","1014","1046","1048","906","902","764","808","586","448","366","370","259","69"
"20260322","11250670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250660","40582","5","0","0","0","4","516","627","941","1608","2124","2381","2629","3134","3192","3127","3486","3420","3169","2936","2173","2143","1452","1031","484"
"20260322","11250650","5615","0","0","0","0","1","86","119","174","343","433","432","493","559","504","439","430","352","339","249","199","186","150","100","27"
"20260322","11250630","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250610","6784","0","0","0","0","0","110","171","206","371","459","629","531","668","632","501","522","433","333","356","240","256","195","150","21"
"20260322","11250590","3925","0","0","0","0","0","40","79","132","223","296","336","371","400","387","315","282","275","234","195","113","95","74","61","17"
"20260322","11250580","9783","0","0","0","0","6","213","239","367","703","855","902","819","853","783","757","666","619","539","408","343","284","245","136","46"
"20260322","11250560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11250540","5451","2","0","0","0","0","50","91","136","223","317","375","381","522","424","463","405","452","412","316","253","169","231","195","34"
"20260322","11250530","6081","1","0","0","0","0","89","116","174","349","399","646","440","566","597","504","435","398","305","284","201","303","150","86","38"
"20260322","11240820","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240810","10325","0","0","0","0","0","96","184","238","422","620","646","651","713","738","786","902","848","850","689","595","582","482","229","54"
"20260322","11240800","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240790","15603","0","0","0","0","1","103","230","309","555","917","1007","1068","1244","1131","1016","955","1341","1225","1016","948","852","756","684","245"
"20260322","11240780","21465","0","0","0","0","0","68","136","135","276","417","702","827","952","953","841","8310","4599","930","714","551","370","351","217","116"
"20260322","11240770","80655","0","0","0","0","4","326","814","876","1599","2193","2643","3461","4618","4753","5597","6351","7526","7582","7282","6856","7257","6505","3292","1120"
"20260322","11240750","12547","0","0","0","0","0","82","210","324","577","753","1013","1018","1059","967","1038","1006","902","844","718","617","503","456","317","143"
"20260322","11240710","4953","0","0","0","0","0","74","104","137","340","448","433","440","448","419","341","350","337","253","246","188","129","130","103","33"
"20260322","11240690","13622","0","0","0","0","0","109","193","300","596","759","869","930","1326","1135","1239","1138","1162","1035","839","550","527","462","324","129"
"20260322","11240680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240670","6953","0","0","0","0","1","99","157","242","462","587","696","559","625","654","500","468","454","386","319","237","233","164","86","24"
"20260322","11240660","14200","0","0","0","0","2","146","216","410","617","923","1143","1128","1238","1202","1148","1094","1041","879","807","628","564","478","395","141"
"20260322","11240650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240630","10459","0","0","0","0","0","115","157","249","498","696","744","664","818","769","772","827","760","740","602","546","515","517","346","124"
"20260322","11240620","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240610","7104","0","0","0","0","0","44","113","158","316","476","481","541","559","549","508","511","535","428","427","381","383","324","271","99"
"20260322","11240600","5306","0","0","0","0","1","82","120","172","337","434","422","371","593","513","456","354","386","326","210","160","151","137","62","19"
"20260322","11240590","22624","0","0","0","0","0","53","182","222","412","574","718","864","1113","1149","1112","1208","1619","1198","1640","1072","5440","3361","618","69"
"20260322","11240580","3970","0","0","0","0","0","51","54","94","151","210","229","209","292","305","327","279","285","241","257","268","265","206","187","60"
"20260322","11240570","5338","0","0","0","0","0","57","61","124","208","252","392","263","587","517","377","311","405","367","327","199","210","280","347","54"
"20260322","11240560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240550","4199","0","0","0","0","2","82","134","184","297","399","408","347","415","349","275","289","276","221","174","106","109","86","34","12"
"20260322","11240540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240530","5485","0","0","0","0","2","95","149","229","417","523","506","533","515","463","401","346","327","280","176","175","148","109","74","17"
"20260322","11240520","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11240510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230800","4641","0","0","0","0","1","37","69","120","271","360","412","335","487","439","411","342","349","301","210","128","157","101","84","27"
"20260322","11230790","40287","0","0","0","0","6","151","311","389","584","773","1039","1371","2204","2941","3202","3617","4568","5207","3683","2697","2821","2365","2028","330"
"20260322","11230780","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230770","24730","5","0","0","0","3","131","200","192","420","483","853","979","1547","1726","1964","1907","2173","2242","2244","2239","2622","1572","967","261"
"20260322","11230760","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230750","23746","36","0","0","0","2","114","221","439","1044","1351","2221","1528","1972","2055","1334","1776","1653","1779","1489","1142","1261","982","988","359"
"20260322","11230730","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230720","5059","0","0","0","0","0","24","94","143","246","289","377","427","632","486","441","421","386","328","288","185","130","92","52","18"
"20260322","11230710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230680","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230670","12280","2","0","0","0","1","59","163","220","371","510","666","765","1020","1076","906","867","903","1339","758","620","765","602","576","91"
"20260322","11230660","5567","0","0","0","0","1","37","88","96","213","284","291","304","392","503","362","507","504","442","405","318","266","307","188","59"
"20260322","11230650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230640","51734","0","0","0","0","0","303","555","770","1156","1905","2545","3055","3721","3699","4063","4432","4487","4301","3870","3356","3085","3098","2348","985"
"20260322","11230630","19909","0","0","0","0","3","115","248","288","446","672","859","918","1178","1397","1586","1616","1859","1778","1731","1457","1189","1132","1116","321"
"20260322","11230600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11230590","8129","0","0","0","0","0","44","136","143","250","363","472","492","601","768","674","689","698","592","525","502","387","394","284","115"
"20260322","11230580","24908","0","0","0","0","1","94","307","262","374","512","691","1008","1440","1870","2256","2493","3097","2602","2243","1629","1513","1326","982","208"
"20260322","11230530","17085","2","0","0","0","3","118","207","276","362","526","568","709","1063","1210","1414","1458","1687","1622","1445","1447","1100","917","721","230"
"20260322","11230520","41681","0","0","0","0","2","292","479","597","1054","1492","1981","2137","2605","2871","3034","3190","3672","3458","3130","2759","2914","2894","2293","827"
"20260322","11230511","5400","0","0","0","0","2","51","120","165","293","461","509","468","499","471","378","390","375","323","263","193","156","155","98","30"
"20260322","11230510","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11220680","4866","0","0","0","0","0","18","44","74","138","204","251","278","358","499","707","639","536","435","268","140","132","75","58","12"
"20260322","11220670","5319","0","0","0","0","0","35","68","90","171","248","300","357","380","437","489","529","479","522","353","271","210","184","153","43"
"20260322","11220660","24255","0","0","0","0","1","118","259","392","683","929","1313","1363","1827","1932","2034","2105","2169","2006","1895","1638","1478","1186","699","228"
"20260322","11220650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11220640","8083","0","0","0","0","0","50","146","154","249","425","440","533","745","777","697","592","622","592","504","451","391","329","266","120"
"20260322","11220630","906","0","0","0","0","1","12","15","25","70","80","72","106","87","78","73","74","63","38","44","33","21","2","8","4"
"20260322","11220620","6847","0","0","0","0","0","38","123","147","244","397","400","437","490","544","576","578","540","534","511","395","355","288","181","69"
"20260322","11220610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11220600","85491","0","0","0","0","8","246","256","689","1279","2173","3001","4083","4701","5069","5700","6833","7572","8168","7865","7308","8982","6296","4025","1237"
"20260322","11220590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11220580","3106","0","0","0","0","0","18","26","48","122","130","226","166","265","282","276","238","224","245","189","157","229","148","90","27"
"20260322","11220570","6509","0","0","0","0","1","35","89","95","224","312","374","410","504","577","534","555","515","450","471","358","345","321","263","76"
"20260322","11220560","499","0","0","0","0","0","6","14","6","8","25","37","39","27","47","29","34","37","54","51","20","22","18","23","2"
"20260322","11220550","4277","0","0","0","0","0","23","90","88","168","305","329","349","378","506","284","302","303","298","267","174","129","150","103","31"
"20260322","11220540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11220530","34755","0","0","0","0","1","78","264","446","709","1700","1582","3305","2146","3347","2441","2506","3238","3297","2407","2410","1989","1666","962","261"
"20260322","11220520","56395","0","0","0","0","8","347","543","632","1043","1828","2256","3388","3578","3795","3846","4175","4644","4888","4436","3760","4024","4262","3542","1400"
"20260322","11220510","18200","0","0","0","0","2","98","255","325","516","808","841","1023","1311","1437","1288","1348","1459","1450","1350","1160","1262","1168","816","283"
"20260322","11210830","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210820","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210810","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210800","46209","0","0","0","0","29","634","943","1283","2490","3551","3560","3654","4057","3959","3664","3227","3132","2865","2317","1777","1607","1536","1323","601"
"20260322","11210790","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210780","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210730","3949","0","0","0","0","0","11","36","56","85","127","149","210","307","503","572","589","556","362","165","88","40","46","34","13"
"20260322","11210720","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210690","1658","0","0","0","0","0","20","33","36","66","90","85","112","128","123","181","123","136","106","101","100","78","61","55","24"
"20260322","11210680","17710","0","0","0","0","2","334","458","676","1306","1739","1719","1511","1569","1397","1315","1240","1114","847","693","573","474","367","243","133"
"20260322","11210660","7199","0","0","0","0","0","127","144","257","496","676","645","621","627","640","523","522","460","419","329","235","199","116","116","47"
"20260322","11210650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210640","42220","0","0","0","0","7","664","1024","1504","2643","3496","3291","3419","3595","3153","3091","2818","2635","2268","2122","1918","1669","1333","1044","526"
"20260322","11210630","50131","3","0","0","0","7","391","623","916","1663","2597","2924","3316","3529","3692","3969","3894","3855","3524","3148","3249","3138","2650","2174","869"
"20260322","11210620","19346","1","0","0","0","1","190","388","580","1018","1481","1525","1673","1830","1791","1478","1477","1440","1188","955","708","581","530","355","156"
"20260322","11210610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210570","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11210520","3049","0","0","0","0","0","33","55","79","193","241","236","276","265","249","282","235","213","191","138","115","106","67","64","11"
"20260322","11200730","26832","3","0","0","0","2","195","394","504","1007","1434","1743","1681","2085","2305","2103","2238","2059","1914","1719","1456","1425","1241","959","365"
"20260322","11200720","26057","5","0","0","0","8","344","444","658","1170","1601","1929","2183","2379","2176","1898","1923","1828","1783","1458","1264","1039","951","750","266"
"20260322","11200710","4855","0","0","0","0","0","57","83","114","187","263","343","380","464","503","424","356","360","303","262","183","210","182","118","63"
"20260322","11200700","4208","0","0","0","0","0","39","49","117","164","240","251","255","295","362","375","369","410","325","289","187","200","112","126","43"
"20260322","11200690","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11200680","15954","0","0","0","0","0","245","337","535","912","1221","1252","1153","1335","1264","1322","1107","1285","958","786","660","515","481","434","152"
"20260322","11200670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11200660","6478","0","0","0","0","2","95","187","230","421","589","667","560","669","531","507","440","377","317","252","171","162","133","126","42"
"20260322","11200650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11200630","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11200560","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11200550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11200540","5385","0","0","0","0","0","90","147","176","313","407","487","436","429","489","381","362","349","368","291","218","158","160","86","38"
"20260322","11200530","14372","0","0","0","0","0","204","292","453","782","1110","1296","1097","1289","1261","1134","1009","950","918","700","509","491","375","334","168"
"20260322","11200520","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190760","11297","0","0","0","0","0","68","163","207","348","507","642","617","765","861","872","817","797","781","799","693","798","791","586","185"
"20260322","11190750","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190740","8109","0","0","0","0","0","61","89","140","203","326","393","447","608","603","691","742","780","785","796","457","390","315","224","59"
"20260322","11190730","19368","2","0","0","0","33","132","144","217","503","646","875","994","1069","1291","1153","1679","1777","1724","1902","1398","1516","1123","898","292"
"20260322","11190720","27945","0","0","0","0","5","506","567","922","1717","1994","1865","1731","1944","2360","2447","2366","2110","1928","1621","1401","979","675","580","227"
"20260322","11190710","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190690","7668","0","0","0","0","7","98","146","218","398","530","820","635","698","705","650","540","476","426","360","267","264","200","169","61"
"20260322","11190680","7442","0","0","0","0","2","145","170","249","441","572","656","607","695","723","544","523","488","383","365","303","240","147","134","55"
"20260322","11190670","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190660","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11190630","6767","0","0","0","0","13","120","166","236","378","570","681","602","621","578","458","451","360","392","307","271","198","159","153","53"
"20260322","11190620","3918","0","0","0","0","0","39","63","113","158","218","296","316","332","301","284","284","296","375","233","206","159","122","100","23"
"20260322","11190610","3532","0","0","0","0","0","55","71","101","180","258","337","303","361","289","262","261","291","217","134","126","104","88","67","27"
"20260322","11190560","22803","0","0","0","0","8","274","331","565","918","1334","1597","1913","1829","1883","1704","1757","1641","1467","1437","1091","1065","980","710","299"
"20260322","11190550","13778","0","0","0","0","5","129","214","272","524","706","856","864","1083","1253","1147","1183","1122","1036","903","664","636","559","440","182"
"20260322","11190540","51916","0","0","0","0","3","184","301","478","1096","1148","1944","2164","3275","3241","3872","4001","4805","5360","5156","4504","4771","3261","1796","556"
"20260322","11180610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180600","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180590","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180580","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180570","3589","0","0","0","0","0","89","84","137","270","346","319","324","317","251","260","263","238","176","147","110","105","93","51","9"
"20260322","11180550","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180540","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180530","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11180520","4112","0","0","0","0","1","77","95","166","281","406","426","407","354","360","347","254","202","204","174","110","94","81","61","12"
"20260322","11180510","14802","1","0","0","0","7","160","164","292","540","686","734","788","982","1115","1125","1261","1453","1345","1213","905","779","727","370","155"
"20260322","11170740","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11170730","6123","1","0","0","0","0","136","179","277","532","615","684","512","482","468","440","383","368","279","218","204","146","106","73","20"
"20260322","11170720","8145","0","0","0","0","4","163","251","333","596","770","811","751","779","695","589","496","424","381","325","243","198","156","141","39"
"20260322","11170710","1926","0","0","0","0","1","40","59","83","116","181","185","211","197","177","158","118","125","65","68","41","37","29","31","4"
"20260322","11170700","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11170690","7202","0","0","0","0","5","153","172","257","475","610","630","608","700","614","595","489","403","355","312","301","181","206","104","32"
"20260322","11170670","4091","0","0","0","0","1","91","98","176","308","360","432","392","427","359","325","238","231","174","126","127","96","68","50","12"
"20260322","11170650","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11170640","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11170620","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11170610","","","","","","","","","","","","","","","","","","","","","","","","",""
"20260322","11170560","5570","0","0","0","0","45","109","114","153","294","336","359","386","404","476","447","486","452","403","297","272","210","188","99","40"
"20260322","11170550","","","","","","","","","","","","","","","","","","","","","","","","",""
